checkpoint,strategy,source,prompt,repeat,group,1,2,3,4,5,first_offline_hit,offline_hit1,offline_by3,offline_by_last,meets_target
pronostia,bge_m3_logreg,turbofan,complete motor breakdown on Machine 2,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,coolant flow disruption on Machine 5,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,coolant flow disruption on Machine 5,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,coolant flow disruption on Machine 5,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,explosion in Machine 4,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,explosion in Machine 4,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,explosion in Machine 4,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure rupture on Machine 3,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure rupture on Machine 3,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure rupture on Machine 3,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on QC line,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on QC line,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,oil pressure surge on QC line,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,shaft lock on Machine 5,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,shaft lock on Machine 5,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,shaft lock on Machine 5,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,bge_m3_logreg,turbofan,vibration above normal on Machine 4,0,MEDIUM,ONLINE,DEGRADED,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,vibration above normal on Machine 4,1,MEDIUM,ONLINE,DEGRADED,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,bge_m3_logreg,turbofan,vibration above normal on Machine 4,2,MEDIUM,ONLINE,DEGRADED,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing overheat on metal press,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing overheat on metal press,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing overheat on metal press,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic bearing failure on Machine 1,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic bearing failure on Machine 1,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic bearing failure on Machine 1,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic failure on paint and coat,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic failure on paint and coat,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,catastrophic failure on paint and coat,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,complete motor breakdown on Machine 2,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,complete motor breakdown on Machine 2,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,complete motor breakdown on Machine 2,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,coolant flow disruption on Machine 5,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,coolant flow disruption on Machine 5,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,coolant flow disruption on Machine 5,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,explosion in Machine 4,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,explosion in Machine 4,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,explosion in Machine 4,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,simulator,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,simulator,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,simulator,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure rupture on Machine 3,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure rupture on Machine 3,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure rupture on Machine 3,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on QC line,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on QC line,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,oil pressure surge on QC line,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,shaft lock on Machine 5,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,shaft lock on Machine 5,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,shaft lock on Machine 5,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,simulator,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,simulator,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,embedding_severity,simulator,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,embedding_severity,simulator,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,DEGRADED,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing overheat on metal press,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing overheat on metal press,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing overheat on metal press,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic bearing failure on Machine 1,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic bearing failure on Machine 1,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic bearing failure on Machine 1,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic failure on paint and coat,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic failure on paint and coat,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,catastrophic failure on paint and coat,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,complete motor breakdown on Machine 2,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,complete motor breakdown on Machine 2,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,complete motor breakdown on Machine 2,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,coolant flow disruption on Machine 5,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,coolant flow disruption on Machine 5,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,coolant flow disruption on Machine 5,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,explosion in Machine 4,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,explosion in Machine 4,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,explosion in Machine 4,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,turbofan,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,turbofan,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,1.0
pronostia,embedding_severity,turbofan,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure rupture on Machine 3,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure rupture on Machine 3,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure rupture on Machine 3,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on QC line,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on QC line,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,oil pressure surge on QC line,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,shaft lock on Machine 5,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,shaft lock on Machine 5,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,shaft lock on Machine 5,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,embedding_severity,turbofan,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
pronostia,embedding_severity,turbofan,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,embedding_severity,turbofan,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,DEGRADED,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,embedding_severity,turbofan,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,DEGRADED,DEGRADED,DEGRADED,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing overheat on metal press,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing overheat on metal press,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing overheat on metal press,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,catastrophic bearing failure on Machine 1,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,catastrophic bearing failure on Machine 1,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,catastrophic bearing failure on Machine 1,2,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,catastrophic failure on paint and coat,0,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
pronostia,fixed_midrange,simulator,catastrophic failure on paint and coat,1,HIGH,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,0.0
